step,mode,goal_idx,x,y,speed,power,energy_cumulative,distance_cumulative,cot_cumulative,terrain,goal_dist,wp_dist
12,walk,0,-0.0015538297593593597,-11.570869445800781,0.7641937732696533,89.48675537109375,27.107242202758787,0.14366975147277117,0.9863166782980649,pavement,7.552842617034912,4.258902549743652
13,walk,0,0.012731876224279404,-11.57547378540039,0.7803479433059692,86.67662048339844,28.840774612426756,0.1586791267618537,0.9501310261452902,pavement,7.538572311401367,4.244758605957031
14,walk,0,0.027578365057706833,-11.580304145812988,0.8142160773277283,90.4494400024414,30.649763412475583,0.1742916414514184,0.9192781713637289,pavement,7.52371883392334,4.229799747467041
15,walk,0,0.043354351073503494,-11.585147857666016,0.8616417646408081,87.97357177734375,32.40923484802246,0.19079446885734797,0.8879722191840416,pavement,7.508108139038086,4.214236736297607
16,walk,0,0.06001824513077736,-11.5899658203125,0.875103771686554,86.72515869140625,34.14373802185058,0.20814088266342878,0.8575314461333086,pavement,7.4917988777160645,4.197811126708984
17,walk,0,0.07660306990146637,-11.594639778137207,0.8461527824401855,159.9640655517578,37.34301933288574,0.22537173610180616,0.866176427630803,pavement,7.475643157958984,4.180576324462891
18,walk,0,0.09325891733169556,-11.599409103393555,0.8776546716690063,112.3368911743164,39.589757156372066,0.24269696976989508,0.8527365245214124,pavement,7.459378242492676,4.16347074508667
19,walk,0,0.11032262444496155,-11.604279518127441,0.9088838696479797,113.51712036132812,41.86009956359863,0.26044213864952326,0.8402052391454989,pavement,7.442729949951172,4.14626407623291
20,walk,0,0.12827229499816895,-11.60856819152832,0.9678125977516174,78.34219360351562,43.426943435668946,0.27889704052358866,0.813976259590827,pavement,7.425715446472168,4.128643035888672
21,walk,0,0.14703711867332458,-11.612374305725098,0.9830690026283264,112.28048706054688,45.67255317687988,0.29804397467523813,0.8010715810728213,pavement,7.408337116241455,4.11043119430542
22,walk,0,0.16616804897785187,-11.616583824157715,1.0030338764190674,117.95108032226562,48.03157478332519,0.31763255689293146,0.7904933057366118,pavement,7.390433311462402,4.0916571617126465
23,walk,0,0.18569627404212952,-11.620842933654785,1.0179083347320557,146.47317504882812,50.96103828430175,0.337619842030108,0.7890539290011478,pavement,7.372189521789551,4.07239294052124
24,walk,0,0.20548774302005768,-11.624754905700684,1.0225510597229004,120.22218322753906,53.36548194885253,0.35779422614723444,0.77969273803019,pavement,7.353949069976807,4.052745819091797
25,walk,0,0.22514615952968597,-11.629253387451172,1.0072672367095947,145.87867736816406,56.283055496215816,0.3779607741162181,0.7784438964902345,pavement,7.335476398468018,4.03299617767334
26,walk,0,0.24513794481754303,-11.634197235107422,1.0491141080856323,98.67390441894531,58.25653358459472,0.39855478052049875,0.764104923324343,pavement,7.316479682922363,4.013143062591553
27,walk,0,0.2655852735042572,-11.638853073120117,1.0537294149398804,139.3437042236328,61.04340766906738,0.419525477103889,0.7606358855181476,pavement,7.297297954559326,3.992811918258667
28,walk,0,0.28612205386161804,-11.64330768585205,1.0752017498016357,144.9393768310547,63.94219520568847,0.44053982850164175,0.7587500712440742,pavement,7.278175354003906,3.972177743911743
